short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
20,150,0.1,14,0.5,2ATR,3ATR,0,-10.01,-100,80.59,1086,42,0.113
5,150,0.1,14,0.5,2ATR,2ATR,0,-10.02,-100,87.67,1388,41.48,0.114
5,150,0.1,14,1,1ATR,0,5,-10.02,-100,43.03,362,42.97,0.223
5,150,0.2,14,0.5,1ATR,0,5,-10.02,-100,43.03,362,42.97,0.223
20,50,0.2,21,1,1ATR,0,5,-10.04,-100,49.49,432,43.29,0.367
5,150,0.1,14,0.5,2ATR,3ATR,0,-10.05,-100,80.59,1086,42.77,0.114
20,50,0.1,21,0.5,1ATR,0,5,-10.05,-100,48.25,432,43.29,0.121
20,50,0.1,21,0.5,2ATR,2ATR,5,-10.05,-100,78.16,1008,30.95,0.088
20,50,0.15,21,0.5,1ATR,0,5,-10.06,-100,48.51,432,43.29,0.179
20,100,0.2,14,1,2ATR,2ATR,5,-10.09,-100,76.19,938,29.75,0.246
20,150,0.15,14,0.5,2ATR,0,0,-10.1,-100,35.48,282,45.38,0.183
20,150,0.2,21,1,1ATR,0,5,-10.12,-100,39.7,316,41.52,0.338
5,150,0.1,21,0.5,1ATR,0,5,-10.13,-100,42.16,358,42.98,0.119
5,150,0.15,14,0.5,2ATR,2ATR,0,-10.13,-100,87.73,1388,41.48,0.169
20,150,0.1,21,0.5,1ATR,0,5,-10.15,-100,38.38,316,41.52,0.115
5,100,0.2,14,1,1ATR,2ATR,0,-10.16,-100,95.29,2014,40.19,0.334
10,150,0.15,14,1,2ATR,3ATR,5,-10.17,-100,68.58,756,33.07,0.234
10,150,0.15,21,1,2ATR,2ATR,5,-10.17,-100,76.21,942,29.13,0.212
5,150,0.15,14,0.5,1ATR,0,5,-10.18,-100,42.78,362,42.97,0.174
5,150,0.15,14,0.5,2ATR,3ATR,0,-10.18,-100,80.69,1086,42.77,0.169
5,50,0.15,21,0.5,2ATR,3ATR,0,-10.19,-100,83.24,1180,44.77,0.181
10,150,0.15,14,0.5,1ATR,0,0,-10.19,-100,46.77,410,45.01,0.179
5,150,0.2,14,1,2ATR,0,5,-10.21,-100,37.39,290,44.86,0.363
5,150,0.2,14,1,2ATR,3ATR,5,-10.21,-100,69.99,782,34.12,0.282
20,150,0.2,21,1,1ATR,3ATR,0,-10.21,-100,90.51,1548,39.98,0.335
20,150,0.15,21,0.5,2ATR,0,5,-10.23,-100,31.28,240,43.35,0.174
5,50,0.1,21,0.5,2ATR,3ATR,0,-10.24,-100,83.16,1180,44.77,0.122
20,50,0.1,21,1,2ATR,2ATR,5,-10.24,-100,78.33,1008,30.95,0.166
20,50,0.2,21,0.5,2ATR,2ATR,5,-10.24,-100,78.33,1008,30.95,0.166
5,100,0.1,14,1,2ATR,3ATR,5,-10.26,-100,70.95,812,35.45,0.182
5,100,0.2,14,0.5,2ATR,3ATR,5,-10.26,-100,70.95,812,35.45,0.182
20,150,0.1,21,1,2ATR,0,0,-10.27,-100,36.37,288,45.33,0.237
20,150,0.2,21,0.5,2ATR,0,0,-10.27,-100,36.37,288,45.33,0.237
5,100,0.2,21,1,2ATR,0,5,-10.29,-100,41.88,338,45.67,0.375
10,150,0.2,14,1,1ATR,2ATR,0,-10.29,-100,95.04,1980,38.38,0.32
10,50,0.2,21,1,1ATR,0,0,-10.31,-100,61.32,608,46.73,0.393
20,150,0.15,21,1,2ATR,2ATR,0,-10.32,-100,88.16,1404,40.64,0.294
5,100,0.15,14,0.5,2ATR,3ATR,5,-10.33,-100,70.84,812,35.45,0.141
10,150,0.15,21,1,1ATR,3ATR,0,-10.33,-100,90.2,1530,40.27,0.288
20,50,0.2,14,1,2ATR,3ATR,0,-10.35,-100,82.59,1142,44.64,0.367
5,100,0.1,21,1,1ATR,2ATR,0,-10.36,-100,95.24,2016,40.17,0.216
5,100,0.2,21,0.5,1ATR,2ATR,0,-10.36,-100,95.24,2016,40.17,0.216
20,100,0.1,21,0.5,1ATR,0,0,-10.36,-100,49.83,452,45.52,0.129
10,50,0.15,14,1,2ATR,0,0,-10.37,-100,51.36,460,47.38,0.337
10,50,0.1,14,1,1ATR,3ATR,5,-10.38,-100,79.78,1054,30.32,0.159
10,50,0.2,14,0.5,1ATR,3ATR,5,-10.38,-100,79.78,1054,30.32,0.159
10,150,0.1,21,1,1ATR,0,5,-10.38,-100,41.48,344,41.7,0.219
10,150,0.2,21,0.5,1ATR,0,5,-10.38,-100,41.48,344,41.7,0.219
5,100,0.1,14,1,2ATR,2ATR,0,-10.4,-100,88.77,1444,42.68,0.222
5,100,0.2,14,0.5,2ATR,2ATR,0,-10.4,-100,88.77,1444,42.68,0.222
10,50,0.15,14,1,1ATR,0,0,-10.41,-100,60.44,598,46.77,0.329
5,100,0.1,14,0.5,2ATR,2ATR,0,-10.42,-100,88.67,1444,42.68,0.117
5,100,0.2,14,1,1ATR,3ATR,0,-10.42,-100,90.84,1570,42.04,0.347
5,150,0.1,14,0.5,1ATR,0,5,-10.43,-100,42.52,362,42.97,0.118
10,50,0.15,21,1,2ATR,0,0,-10.43,-100,51.39,460,47.4,0.341
5,50,0.1,14,1,1ATR,2ATR,0,-10.44,-100,95.75,2092,40.82,0.214
5,50,0.2,14,0.5,1ATR,2ATR,0,-10.44,-100,95.75,2092,40.82,0.214
5,100,0.2,14,1,2ATR,0,5,-10.45,-100,42.05,340,45.69,0.372
5,50,0.1,14,1,1ATR,3ATR,0,-10.46,-100,91.33,1616,42.77,0.219
5,50,0.2,14,0.5,1ATR,3ATR,0,-10.46,-100,91.33,1616,42.77,0.219
5,150,0.15,14,0.5,2ATR,0,5,-10.46,-100,36.3,290,44.86,0.178
20,150,0.1,21,0.5,2ATR,3ATR,0,-10.46,-100,80.13,1070,42.05,0.116
5,100,0.15,14,0.5,2ATR,0,5,-10.47,-100,40.93,340,45.69,0.185
10,150,0.2,14,1,2ATR,3ATR,0,-10.47,-100,81.21,1092,42.18,0.347
10,150,0.15,21,1,1ATR,0,5,-10.48,-100,41.93,344,41.7,0.292
20,150,0.15,21,0.5,2ATR,3ATR,0,-10.48,-100,80.23,1070,42.05,0.172
20,150,0.1,21,1,2ATR,3ATR,0,-10.5,-100,80.32,1070,42.05,0.222
20,150,0.2,21,0.5,2ATR,3ATR,0,-10.5,-100,80.32,1070,42.05,0.222
20,100,0.15,14,1,2ATR,2ATR,5,-10.51,-100,76.1,938,29.75,0.211
10,50,0.2,14,1,2ATR,0,0,-10.53,-100,51.71,460,47.38,0.395
20,100,0.1,21,1,1ATR,0,0,-10.56,-100,50.34,452,45.52,0.241
20,100,0.2,21,0.5,1ATR,0,0,-10.56,-100,50.34,452,45.52,0.241
20,150,0.2,14,1,1ATR,0,0,-10.56,-100,47.32,404,44.77,0.366
5,100,0.1,21,0.5,1ATR,2ATR,0,-10.57,-100,95.2,2016,40.17,0.114
10,50,0.15,14,0.5,2ATR,3ATR,5,-10.57,-100,71.36,824,35.64,0.142
10,50,0.15,21,1,1ATR,0,0,-10.57,-100,61.08,608,46.73,0.335
10,150,0.15,21,1,1ATR,2ATR,0,-10.57,-100,95.1,1992,38.34,0.278
20,150,0.15,21,0.5,2ATR,0,0,-10.57,-100,36.12,288,45.33,0.186
5,150,0.1,21,1,1ATR,3ATR,0,-10.58,-100,90.16,1532,40.72,0.215
5,150,0.2,21,0.5,1ATR,3ATR,0,-10.58,-100,90.16,1532,40.72,0.215
20,100,0.1,14,0.5,1ATR,0,0,-10.58,-100,50.29,458,45.49,0.128
10,50,0.2,21,1,2ATR,0,0,-10.61,-100,51.76,460,47.4,0.398
10,150,0.15,21,0.5,2ATR,2ATR,5,-10.62,-100,75.98,942,29.13,0.122
20,100,0.2,21,1,1ATR,2ATR,0,-10.62,-100,95.25,2008,38.98,0.328
5,100,0.15,14,1,2ATR,3ATR,0,-10.63,-100,82.27,1134,43.96,0.304
5,150,0.1,21,0.5,1ATR,3ATR,0,-10.63,-100,90.07,1532,40.72,0.112
10,150,0.15,14,1,1ATR,3ATR,0,-10.63,-100,89.93,1512,40.33,0.283
5,100,0.15,14,0.5,2ATR,2ATR,0,-10.64,-100,88.73,1444,42.68,0.172
5,100,0.15,21,1,1ATR,3ATR,0,-10.64,-100,90.87,1576,42.01,0.299
10,50,0.1,14,1,1ATR,0,0,-10.64,-100,60.12,598,46.77,0.245
10,50,0.1,14,1,2ATR,0,0,-10.64,-100,50.95,460,47.38,0.249
10,50,0.2,14,0.5,1ATR,0,0,-10.64,-100,60.12,598,46.77,0.245
10,50,0.2,14,0.5,2ATR,0,0,-10.64,-100,50.95,460,47.38,0.249
10,150,0.15,21,1,2ATR,3ATR,0,-10.64,-100,79.52,1038,42.42,0.301
10,50,0.15,21,1,1ATR,2ATR,0,-10.65,-100,95.86,2102,40.35,0.291
10,150,0.1,14,0.5,1ATR,0,0,-10.65,-100,46.54,410,45.01,0.121
20,150,0.1,14,0.5,2ATR,0,0,-10.66,-100,35.21,282,45.38,0.123
10,150,0.2,21,1,2ATR,2ATR,0,-10.67,-100,88.69,1430,40.77,0.343
10,150,0.1,21,1,2ATR,2ATR,5,-10.69,-100,76.08,942,29.13,0.157
10,150,0.2,21,0.5,2ATR,2ATR,5,-10.69,-100,76.08,942,29.13,0.157
10,50,0.1,14,0.5,2ATR,3ATR,5,-10.71,-100,71.24,824,35.64,0.097
10,150,0.2,14,1,1ATR,0,5,-10.71,-100,42.64,348,41.56,0.341
5,50,0.1,21,1,1ATR,3ATR,0,-10.73,-100,91.54,1632,42.73,0.221
5,50,0.2,21,0.5,1ATR,3ATR,0,-10.73,-100,91.54,1632,42.73,0.221
5,150,0.15,21,0.5,1ATR,3ATR,0,-10.73,-100,90.12,1532,40.72,0.166
10,150,0.15,21,0.5,1ATR,0,5,-10.74,-100,41.25,344,41.7,0.171
20,150,0.15,14,1,1ATR,3ATR,0,-10.75,-100,90.12,1524,40.08,0.283
5,100,0.15,21,0.5,1ATR,2ATR,0,-10.76,-100,95.22,2016,40.17,0.168
20,150,0.1,21,0.5,2ATR,0,5,-10.76,-100,30.99,240,43.35,0.119
20,50,0.15,21,1,2ATR,3ATR,0,-10.79,-100,82.08,1126,44.74,0.315
20,100,0.15,21,0.5,1ATR,0,0,-10.79,-100,50.11,452,45.52,0.188
20,50,0.2,14,1,2ATR,2ATR,0,-10.81,-100,89.59,1484,43.23,0.358
10,150,0.1,14,0.5,2ATR,3ATR,5,-10.83,-100,68.14,756,33.07,0.091
5,100,0.15,21,1,2ATR,3ATR,0,-10.84,-100,81.26,1096,44.12,0.312
5,150,0.1,14,0.5,2ATR,0,5,-10.84,-100,36,290,44.86,0.121
10,150,0.15,14,0.5,2ATR,3ATR,5,-10.84,-100,68.27,756,33.07,0.133
10,50,0.1,21,1,2ATR,0,0,-10.85,-100,50.99,460,47.4,0.251
10,50,0.15,14,1,2ATR,3ATR,0,-10.85,-100,82.92,1158,44.41,0.308
10,50,0.2,21,0.5,2ATR,0,0,-10.85,-100,50.99,460,47.4,0.251
10,150,0.1,21,0.5,2ATR,2ATR,5,-10.86,-100,75.89,942,29.13,0.084
10,150,0.2,21,1,1ATR,0,5,-10.86,-100,42.33,344,41.7,0.343
20,150,0.2,14,1,1ATR,2ATR,0,-10.86,-100,94.83,1952,38.32,0.32
5,100,0.1,14,0.5,2ATR,0,5,-10.88,-100,40.65,340,45.69,0.126
5,150,0.15,14,1,1ATR,3ATR,0,-10.88,-100,89.73,1498,40.88,0.287
10,150,0.1,14,1,2ATR,3ATR,5,-10.88,-100,68.4,756,33.07,0.172
10,150,0.2,14,0.5,2ATR,3ATR,5,-10.88,-100,68.4,756,33.07,0.172
20,150,0.1,14,1,2ATR,0,5,-10.91,-100,31.22,236,43.46,0.217
20,150,0.2,14,0.5,2ATR,0,5,-10.91,-100,31.22,236,43.46,0.217
20,150,0.2,21,1,1ATR,0,0,-10.91,-100,46.9,398,44.8,0.367
10,150,0.1,21,0.5,2ATR,3ATR,5,-10.92,-100,68.99,774,32.69,0.091
20,150,0.15,21,1,1ATR,2ATR,0,-10.93,-100,94.93,1968,38.27,0.279
5,150,0.15,14,1,1ATR,0,5,-10.94,-100,43.56,362,42.97,0.296
10,50,0.1,21,1,1ATR,0,0,-10.95,-100,60.76,608,46.73,0.248
10,50,0.2,21,0.5,1ATR,0,0,-10.95,-100,60.76,608,46.73,0.248
10,50,0.1,21,1,2ATR,2ATR,0,-10.96,-100,90.09,1526,42.91,0.227
10,50,0.2,21,0.5,2ATR,2ATR,0,-10.96,-100,90.09,1526,42.91,0.227
20,150,0.15,14,1,2ATR,2ATR,0,-10.96,-100,87.41,1362,40.83,0.289
20,150,0.1,21,0.5,2ATR,0,0,-10.97,-100,35.82,288,45.33,0.125
5,150,0.15,14,1,2ATR,3ATR,5,-11,-100,69.88,782,34.12,0.24
10,150,0.1,21,1,2ATR,3ATR,5,-11.01,-100,69.25,774,32.69,0.172
10,150,0.2,21,0.5,2ATR,3ATR,5,-11.01,-100,69.25,774,32.69,0.172
5,100,0.1,21,0.5,2ATR,3ATR,0,-11.04,-100,80.91,1096,44.12,0.12
5,150,0.1,14,0.5,2ATR,3ATR,5,-11.04,-100,69.38,782,34.12,0.094
20,100,0.1,21,0.5,2ATR,0,0,-11.04,-100,40.69,340,46.08,0.129
5,50,0.15,14,0.5,1ATR,2ATR,0,-11.05,-100,95.74,2092,40.82,0.167
5,150,0.15,21,1,1ATR,0,5,-11.05,-100,43.25,358,42.98,0.298
20,100,0.1,14,1,1ATR,0,0,-11.07,-100,50.82,458,45.49,0.238
20,100,0.2,14,0.5,1ATR,0,0,-11.07,-100,50.82,458,45.49,0.238
10,150,0.15,21,0.5,2ATR,3ATR,5,-11.08,-100,69.13,774,32.69,0.134
20,150,0.15,21,1,1ATR,0,0,-11.08,-100,46.6,398,44.8,0.314
10,150,0.1,21,0.5,1ATR,0,5,-11.09,-100,40.98,344,41.7,0.115
10,150,0.1,21,0.5,2ATR,3ATR,0,-11.09,-100,79.17,1038,42.42,0.116
10,150,0.15,14,1,2ATR,2ATR,0,-11.09,-100,87.82,1384,40.96,0.288
20,50,0.1,21,0.5,2ATR,3ATR,0,-11.09,-100,81.75,1126,44.74,0.122
5,100,0.1,21,1,1ATR,0,5,-11.13,-100,48.7,430,43.46,0.23
5,100,0.2,21,0.5,1ATR,0,5,-11.13,-100,48.7,430,43.46,0.23
10,150,0.1,14,1,1ATR,0,5,-11.14,-100,41.88,348,41.56,0.214
10,150,0.15,14,1,1ATR,0,5,-11.14,-100,42.34,348,41.56,0.286
10,150,0.2,14,0.5,1ATR,0,5,-11.14,-100,41.88,348,41.56,0.214
10,50,0.2,21,1,2ATR,0,5,-11.16,-100,47.11,398,45.19,0.379
20,50,0.15,21,1,2ATR,3ATR,5,-11.17,-100,71.39,816,35.13,0.247
20,100,0.15,14,0.5,1ATR,0,0,-11.17,-100,50.58,458,45.49,0.185
5,150,0.2,14,1,1ATR,0,5,-11.18,-100,43.94,362,42.97,0.347
5,50,0.1,14,0.5,1ATR,2ATR,0,-11.19,-100,95.72,2092,40.82,0.114
20,50,0.2,14,1,2ATR,3ATR,5,-11.19,-100,71.22,808,35.26,0.291
5,100,0.1,14,1,1ATR,0,5,-11.2,-100,49.59,442,43.18,0.224
5,100,0.2,14,0.5,1ATR,0,5,-11.2,-100,49.59,442,43.18,0.224
10,50,0.15,14,1,1ATR,2ATR,0,-11.2,-100,95.74,2084,40.42,0.287
20,100,0.1,21,1,2ATR,0,0,-11.2,-100,41.33,340,46.08,0.241
20,100,0.2,21,0.5,2ATR,0,0,-11.2,-100,41.33,340,46.08,0.241
10,50,0.15,14,1,1ATR,3ATR,0,-11.22,-100,91.67,1636,42.34,0.297
10,150,0.15,21,1,2ATR,0,0,-11.23,-100,39.04,310,45.51,0.311
20,150,0.15,14,0.5,2ATR,0,5,-11.23,-100,30.95,236,43.46,0.171
20,150,0.15,14,1,1ATR,0,0,-11.24,-100,47.09,404,44.77,0.31
10,150,0.1,21,1,2ATR,0,0,-11.26,-100,38.54,310,45.51,0.233
10,150,0.15,21,0.5,2ATR,3ATR,0,-11.26,-100,79.28,1038,42.42,0.172
10,150,0.2,21,0.5,2ATR,0,0,-11.26,-100,38.54,310,45.51,0.233
10,50,0.15,14,1,2ATR,2ATR,0,-11.27,-100,89.79,1500,42.98,0.302
20,150,0.1,21,1,1ATR,0,0,-11.27,-100,46.16,398,44.8,0.234
20,150,0.2,21,0.5,1ATR,0,0,-11.27,-100,46.16,398,44.8,0.234
5,50,0.15,14,0.5,1ATR,3ATR,0,-11.28,-100,91.3,1616,42.77,0.17
10,50,0.1,21,1,1ATR,3ATR,5,-11.3,-100,79.99,1060,30.13,0.158
10,50,0.2,21,0.5,1ATR,3ATR,5,-11.3,-100,79.99,1060,30.13,0.158
10,50,0.2,21,1,1ATR,0,5,-11.3,-100,55.68,516,42.32,0.357
20,100,0.1,14,0.5,2ATR,2ATR,5,-11.3,-100,75.76,938,29.75,0.084
5,100,0.15,21,0.5,2ATR,3ATR,0,-11.31,-100,81.02,1096,44.12,0.178
5,150,0.15,14,0.5,2ATR,3ATR,5,-11.32,-100,69.53,782,34.12,0.138
20,100,0.2,14,1,2ATR,3ATR,5,-11.32,-100,69.21,764,33.49,0.274
10,150,0.1,21,0.5,1ATR,3ATR,0,-11.33,-100,90.05,1530,40.27,0.111
20,100,0.15,14,0.5,2ATR,2ATR,5,-11.33,-100,75.87,938,29.75,0.121
10,50,0.1,21,0.5,2ATR,2ATR,0,-11.34,-100,89.99,1526,42.91,0.12
20,50,0.2,14,1,1ATR,0,0,-11.34,-100,57.27,540,47.19,0.392
5,150,0.2,21,1,1ATR,0,5,-11.35,-100,43.65,358,42.98,0.349
10,50,0.15,14,0.5,2ATR,0,0,-11.36,-100,50.74,460,47.38,0.19
10,50,0.2,14,1,2ATR,0,5,-11.36,-100,47.28,400,45.15,0.376
5,50,0.15,21,0.5,1ATR,3ATR,0,-11.37,-100,91.51,1632,42.73,0.172
5,100,0.15,14,0.5,1ATR,0,5,-11.37,-100,49.35,442,43.18,0.174
20,100,0.1,14,1,2ATR,2ATR,5,-11.37,-100,75.97,938,29.75,0.156
20,100,0.2,14,0.5,2ATR,2ATR,5,-11.37,-100,75.97,938,29.75,0.156
5,100,0.1,14,1,2ATR,3ATR,0,-11.38,-100,82.15,1134,43.96,0.223
5,100,0.2,14,0.5,2ATR,3ATR,0,-11.38,-100,82.15,1134,43.96,0.223
5,150,0.1,21,1,1ATR,2ATR,0,-11.38,-100,94.98,1980,38.83,0.21
5,150,0.2,21,0.5,1ATR,2ATR,0,-11.38,-100,94.98,1980,38.83,0.21
5,100,0.1,14,0.5,2ATR,3ATR,0,-11.4,-100,81.97,1134,43.96,0.116
20,50,0.15,21,0.5,2ATR,3ATR,0,-11.41,-100,81.86,1126,44.74,0.181
5,50,0.1,21,0.5,1ATR,3ATR,0,-11.42,-100,91.46,1632,42.73,0.117
10,50,0.15,21,0.5,2ATR,2ATR,0,-11.42,-100,90.05,1526,42.91,0.177
10,150,0.1,21,1,1ATR,3ATR,0,-11.42,-100,90.14,1530,40.27,0.212
10,150,0.2,21,0.5,1ATR,3ATR,0,-11.42,-100,90.14,1530,40.27,0.212
20,100,0.2,21,1,2ATR,3ATR,0,-11.42,-100,81.68,1106,42.85,0.355
5,100,0.1,21,1,2ATR,3ATR,0,-11.43,-100,81.12,1096,44.12,0.229
5,100,0.2,21,0.5,2ATR,3ATR,0,-11.43,-100,81.12,1096,44.12,0.229
10,150,0.15,14,0.5,1ATR,0,5,-11.43,-100,41.64,348,41.56,0.167
20,150,0.1,14,1,1ATR,0,0,-11.43,-100,46.65,404,44.77,0.232
20,150,0.15,21,0.5,1ATR,0,0,-11.43,-100,45.91,398,44.8,0.184
20,150,0.2,14,0.5,1ATR,0,0,-11.43,-100,46.65,404,44.77,0.232
5,50,0.1,14,0.5,1ATR,3ATR,0,-11.45,-100,91.25,1616,42.77,0.115
10,100,0.15,21,1,1ATR,2ATR,0,-11.45,-100,95.26,2012,39.62,0.286
20,100,0.15,21,0.5,2ATR,0,0,-11.46,-100,41.05,340,46.08,0.188
20,150,0.15,21,1,1ATR,3ATR,0,-11.46,-100,90.49,1548,39.98,0.287
10,50,0.15,21,1,2ATR,0,5,-11.47,-100,46.76,398,45.19,0.321
10,100,0.1,21,1,1ATR,0,0,-11.47,-100,51.42,466,46.15,0.239
10,100,0.2,21,0.5,1ATR,0,0,-11.47,-100,51.42,466,46.15,0.239
20,150,0.15,14,0.5,1ATR,0,0,-11.48,-100,46.39,404,44.77,0.182
10,50,0.15,14,0.5,1ATR,0,0,-11.49,-100,59.97,598,46.77,0.188
5,150,0.1,14,1,2ATR,3ATR,5,-11.5,-100,69.67,782,34.12,0.178
5,150,0.2,14,0.5,2ATR,3ATR,5,-11.5,-100,69.67,782,34.12,0.178
10,100,0.2,14,1,1ATR,3ATR,0,-11.5,-100,90.78,1564,41.52,0.343
20,100,0.2,21,1,2ATR,3ATR,5,-11.5,-100,70.14,784,33.15,0.275
10,50,0.15,21,0.5,2ATR,0,0,-11.51,-100,50.77,460,47.4,0.192
5,100,0.15,14,1,1ATR,2ATR,0,-11.52,-100,95.28,2014,40.19,0.286
10,50,0.2,14,1,1ATR,0,5,-11.52,-100,55.82,518,42.32,0.354
20,50,0.1,14,0.5,1ATR,0,0,-11.54,-100,56.08,540,47.19,0.13
10,150,0.15,21,0.5,1ATR,3ATR,0,-11.56,-100,90.1,1530,40.27,0.165
20,50,0.1,14,1,1ATR,0,0,-11.56,-100,56.57,540,47.19,0.245
20,50,0.2,14,0.5,1ATR,0,0,-11.56,-100,56.57,540,47.19,0.245
20,50,0.15,14,1,2ATR,3ATR,0,-11.58,-100,82.53,1142,44.64,0.31
10,100,0.1,14,1,1ATR,0,0,-11.59,-100,51.27,464,46.16,0.235
10,100,0.2,14,0.5,1ATR,0,0,-11.59,-100,51.27,464,46.16,0.235
10,100,0.2,14,1,2ATR,2ATR,0,-11.59,-100,88.24,1402,42.29,0.348
20,100,0.2,21,1,2ATR,2ATR,5,-11.59,-100,76.5,944,29.67,0.25
20,100,0.15,21,1,1ATR,0,0,-11.6,-100,50.85,452,45.52,0.318
5,150,0.1,14,0.5,1ATR,3ATR,0,-11.61,-100,89.56,1498,40.88,0.111
10,100,0.15,21,0.5,1ATR,0,0,-11.61,-100,51.18,466,46.15,0.185
20,50,0.2,14,1,2ATR,0,5,-11.61,-100,42.5,342,45.42,0.378
10,150,0.1,21,1,2ATR,3ATR,0,-11.62,-100,79.39,1038,42.42,0.222
10,150,0.2,21,0.5,2ATR,3ATR,0,-11.62,-100,79.39,1038,42.42,0.222
20,100,0.1,14,0.5,2ATR,0,0,-11.62,-100,40.91,342,46.07,0.129
5,100,0.1,14,0.5,1ATR,0,5,-11.63,-100,49.08,442,43.18,0.118
20,50,0.2,21,1,2ATR,2ATR,0,-11.63,-100,90.05,1512,43.13,0.362
5,100,0.15,21,0.5,1ATR,0,5,-11.64,-100,48.47,430,43.46,0.178
10,100,0.2,14,1,1ATR,0,0,-11.64,-100,52.03,464,46.16,0.374
5,100,0.1,21,1,1ATR,3ATR,0,-11.65,-100,90.81,1576,42.01,0.22
5,100,0.2,21,0.5,1ATR,3ATR,0,-11.65,-100,90.81,1576,42.01,0.22
5,150,0.1,14,1,1ATR,3ATR,0,-11.66,-100,89.66,1498,40.88,0.212
5,150,0.2,14,0.5,1ATR,3ATR,0,-11.66,-100,89.66,1498,40.88,0.212
10,150,0.15,14,1,2ATR,3ATR,0,-11.67,-100,81.15,1092,42.18,0.294
10,150,0.1,14,1,2ATR,0,0,-11.68,-100,38.38,308,45.51,0.228
10,150,0.2,14,0.5,2ATR,0,0,-11.68,-100,38.38,308,45.51,0.228
5,100,0.15,14,1,1ATR,0,5,-11.69,-100,50.07,442,43.18,0.299
10,50,0.1,14,0.5,2ATR,0,0,-11.69,-100,50.47,460,47.38,0.128
20,50,0.15,14,1,1ATR,0,0,-11.69,-100,56.98,540,47.19,0.328
20,100,0.15,14,1,1ATR,0,0,-11.69,-100,51.3,458,45.49,0.315
10,50,0.15,21,0.5,1ATR,0,0,-11.7,-100,60.59,608,46.73,0.19
5,100,0.15,14,0.5,2ATR,3ATR,0,-11.71,-100,82.07,1134,43.96,0.173
10,150,0.15,14,1,1ATR,2ATR,0,-11.72,-100,95.03,1980,38.38,0.274
20,50,0.15,14,1,2ATR,2ATR,0,-11.73,-100,89.55,1484,43.23,0.305
10,100,0.15,21,1,1ATR,0,0,-11.74,-100,51.88,466,46.15,0.32
10,150,0.15,21,0.5,2ATR,0,0,-11.74,-100,38.28,310,45.51,0.181
5,100,0.2,14,1,1ATR,0,5,-11.75,-100,50.41,442,43.18,0.351
20,50,0.1,14,0.5,2ATR,3ATR,0,-11.75,-100,82.19,1142,44.64,0.119
5,100,0.15,14,1,1ATR,3ATR,0,-11.76,-100,90.81,1570,42.04,0.295
10,150,0.15,14,1,2ATR,0,0,-11.76,-100,38.9,308,45.51,0.305
5,100,0.1,21,0.5,1ATR,3ATR,0,-11.77,-100,90.72,1576,42.01,0.115
5,100,0.15,21,1,1ATR,0,5,-11.77,-100,49.2,430,43.46,0.304
10,100,0.15,14,0.5,1ATR,0,0,-11.77,-100,51.04,464,46.16,0.182
10,50,0.15,14,1,2ATR,0,5,-11.78,-100,46.94,400,45.15,0.318
20,100,0.1,14,1,2ATR,0,0,-11.78,-100,41.55,342,46.07,0.238
20,100,0.2,14,0.5,2ATR,0,0,-11.78,-100,41.55,342,46.07,0.238
10,50,0.1,21,0.5,2ATR,0,0,-11.79,-100,50.49,460,47.4,0.13
10,100,0.2,14,1,2ATR,2ATR,5,-11.79,-100,76.93,956,30.77,0.255
10,150,0.15,21,1,2ATR,0,5,-11.79,-100,34.35,260,43.75,0.299
20,50,0.1,21,1,2ATR,3ATR,0,-11.79,-100,81.96,1126,44.74,0.233
20,50,0.15,14,0.5,1ATR,0,0,-11.79,-100,56.35,540,47.19,0.191
20,50,0.2,21,0.5,2ATR,3ATR,0,-11.79,-100,81.96,1126,44.74,0.233
10,100,0.1,21,0.5,1ATR,0,0,-11.8,-100,50.91,466,46.15,0.125
10,150,0.1,14,0.5,1ATR,3ATR,0,-11.8,-100,89.78,1512,40.33,0.109
10,150,0.1,14,1,1ATR,3ATR,0,-11.81,-100,89.88,1512,40.33,0.209
10,150,0.2,14,0.5,1ATR,3ATR,0,-11.81,-100,89.88,1512,40.33,0.209
20,150,0.1,21,0.5,1ATR,0,0,-11.81,-100,45.63,398,44.8,0.124
5,100,0.1,21,0.5,1ATR,0,5,-11.85,-100,48.18,430,43.46,0.12
5,150,0.15,14,0.5,1ATR,3ATR,0,-11.85,-100,89.61,1498,40.88,0.164
10,50,0.1,14,0.5,1ATR,0,0,-11.85,-100,59.75,598,46.77,0.127
10,150,0.2,21,1,2ATR,0,0,-11.85,-100,39.54,310,45.51,0.366
10,150,0.2,14,1,2ATR,0,0,-11.87,-100,39.34,308,45.51,0.363
5,150,0.1,21,0.5,1ATR,2ATR,0,-11.88,-100,94.94,1980,38.83,0.111
10,100,0.15,14,1,1ATR,0,0,-11.88,-100,51.72,464,46.16,0.314
10,150,0.1,14,0.5,1ATR,0,5,-11.88,-100,41.37,348,41.56,0.114
20,50,0.2,14,1,2ATR,0,0,-11.88,-100,47.23,398,47.83,0.397
20,50,0.2,21,1,2ATR,0,5,-11.89,-100,42.21,338,45.47,0.378
20,100,0.2,21,1,1ATR,0,0,-11.89,-100,51.22,452,45.52,0.373
5,100,0.2,21,1,1ATR,0,5,-11.9,-100,49.57,430,43.46,0.356
10,50,0.15,14,0.5,1ATR,3ATR,5,-11.9,-100,79.74,1054,30.32,0.124
