short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
15,80,0.12,21,1,1ATR,2ATR,0,-12.68,-100,72.61,842,45.23,0.291
10,80,0.2,21,1,1ATR,0,5,-12.69,-100,34.76,256,47.65,0.386
10,80,0.2,21,1,2ATR,0,5,-12.69,-100,34.76,256,47.66,0.386
10,80,0.18,21,0.5,1ATR,3ATR,5,-12.7,-100,61.65,624,39.46,0.195
10,80,0.18,14,0.5,2ATR,2ATR,0,-12.71,-100,71.75,826,45.6,0.235
10,50,0.18,14,0.5,1ATR,3ATR,5,-12.72,-100,64.01,666,39.77,0.196
15,40,0.18,21,1,1ATR,2ATR,5,-12.75,-100,67.15,716,38.38,0.311
15,50,0.18,14,0.5,2ATR,3ATR,0,-12.76,-100,61.67,622,46.97,0.24
15,80,0.18,21,0.5,1ATR,2ATR,0,-12.79,-100,72.43,842,45.23,0.232
15,50,0.2,14,0.5,2ATR,3ATR,0,-12.8,-100,61.76,622,46.97,0.261
15,80,0.2,21,0.5,1ATR,2ATR,0,-12.8,-100,72.49,842,45.23,0.253
10,80,0.12,14,1,1ATR,0,5,-12.81,-100,33.85,256,47.64,0.277
10,80,0.12,14,1,2ATR,0,5,-12.81,-100,33.85,256,47.66,0.277
15,80,0.2,14,1,1ATR,2ATR,5,-12.83,-100,64.86,670,37.65,0.319
15,40,0.15,14,1,2ATR,3ATR,0,-12.85,-100,63.42,644,46.91,0.348
10,50,0.15,14,1,1ATR,2ATR,0,-12.86,-100,79.84,1042,44.96,0.332
15,40,0.12,14,1,2ATR,3ATR,0,-12.87,-100,63.2,644,46.91,0.302
15,80,0.15,21,1,2ATR,2ATR,0,-12.87,-100,67.8,730,45.74,0.34
15,80,0.2,21,1,1ATR,3ATR,0,-12.87,-100,63.85,648,46.08,0.39
10,50,0.15,21,0.5,2ATR,3ATR,0,-12.88,-100,65.55,696,46.56,0.199
10,80,0.15,21,0.5,2ATR,3ATR,0,-12.92,-100,61.95,630,46.4,0.199
10,80,0.12,21,0.5,1ATR,0,5,-12.93,-100,32.99,256,47.65,0.156
10,80,0.12,21,0.5,2ATR,0,5,-12.93,-100,32.99,256,47.66,0.156
10,50,0.15,14,0.5,2ATR,2ATR,0,-12.94,-100,74.79,904,45.63,0.201
15,50,0.12,14,0.5,2ATR,2ATR,5,-12.98,-100,63,652,39.97,0.142
15,80,0.18,14,1,2ATR,3ATR,0,-12.98,-100,59.17,568,46.43,0.373
10,80,0.15,14,0.5,1ATR,0,5,-12.99,-100,33.23,256,47.64,0.19
10,80,0.15,14,0.5,2ATR,0,5,-12.99,-100,33.23,256,47.66,0.191
10,80,0.15,21,1,2ATR,3ATR,0,-12.99,-100,62.6,630,46.4,0.339
15,80,0.18,14,1,1ATR,2ATR,5,-13,-100,64.78,670,37.65,0.304
10,50,0.12,14,0.5,2ATR,3ATR,5,-13.04,-100,60.13,602,41.34,0.142
10,80,0.15,14,0.5,2ATR,2ATR,0,-13.06,-100,71.66,826,45.6,0.201
15,40,0.15,14,1,1ATR,2ATR,5,-13.06,-100,66.85,712,38.44,0.285
10,80,0.15,21,0.5,1ATR,3ATR,5,-13.07,-100,61.54,624,39.46,0.168
10,80,0.12,21,1,2ATR,3ATR,5,-13.08,-100,57.73,554,41.13,0.257
10,80,0.18,21,0.5,2ATR,3ATR,0,-13.09,-100,62.11,630,46.4,0.233
15,50,0.12,14,1,2ATR,3ATR,0,-13.09,-100,61.96,622,46.97,0.298
15,50,0.15,21,1,1ATR,2ATR,5,-13.09,-100,66.72,710,38.32,0.281
10,50,0.12,14,0.5,2ATR,2ATR,0,-13.12,-100,74.7,904,45.63,0.163
15,40,0.15,21,0.5,1ATR,2ATR,5,-13.16,-100,66.51,716,38.38,0.164
15,80,0.18,21,1,1ATR,3ATR,0,-13.17,-100,63.78,648,46.08,0.371
15,40,0.12,21,0.5,1ATR,2ATR,5,-13.18,-100,66.38,716,38.38,0.134
10,40,0.15,14,0.5,1ATR,3ATR,5,-13.19,-100,65.27,692,40.02,0.166
10,80,0.12,14,0.5,1ATR,0,5,-13.21,-100,32.99,256,47.64,0.154
10,80,0.12,14,0.5,2ATR,0,5,-13.21,-100,32.99,256,47.66,0.154
10,80,0.2,21,0.5,2ATR,3ATR,0,-13.21,-100,62.21,630,46.4,0.254
15,80,0.12,21,0.5,2ATR,2ATR,0,-13.21,-100,67.14,730,45.74,0.16
10,80,0.12,14,0.5,2ATR,2ATR,0,-13.24,-100,71.55,826,45.6,0.164
10,80,0.12,21,1,2ATR,3ATR,0,-13.24,-100,62.39,630,46.4,0.292
15,40,0.12,14,1,1ATR,2ATR,5,-13.25,-100,66.68,712,38.44,0.248
15,80,0.12,21,0.5,1ATR,3ATR,0,-13.25,-100,62.84,648,46.08,0.162
15,80,0.15,14,1,1ATR,2ATR,5,-13.25,-100,64.65,670,37.65,0.277
10,80,0.2,14,1,2ATR,3ATR,5,-13.28,-100,57.63,544,41.26,0.344
15,80,0.12,21,1,2ATR,2ATR,0,-13.28,-100,67.64,730,45.74,0.293
15,40,0.18,21,0.5,1ATR,2ATR,5,-13.29,-100,66.64,716,38.38,0.193
15,40,0.2,21,0.5,1ATR,2ATR,5,-13.3,-100,66.72,716,38.38,0.212
15,80,0.2,21,0.5,2ATR,2ATR,0,-13.3,-100,67.48,730,45.74,0.254
10,50,0.12,21,1,1ATR,3ATR,5,-13.31,-100,64.68,674,39.57,0.246
10,50,0.15,14,0.5,1ATR,3ATR,5,-13.31,-100,63.91,666,39.77,0.167
15,50,0.2,14,1,1ATR,2ATR,5,-13.31,-100,66.96,710,38.46,0.324
10,80,0.12,21,1,1ATR,2ATR,0,-13.32,-100,78.34,998,44.86,0.285
15,80,0.18,21,0.5,2ATR,2ATR,0,-13.32,-100,67.4,730,45.74,0.232
15,40,0.2,14,0.5,1ATR,2ATR,5,-13.34,-100,66.54,712,38.44,0.216
15,40,0.18,14,0.5,1ATR,2ATR,5,-13.4,-100,66.46,712,38.44,0.198
15,80,0.15,14,1,2ATR,3ATR,0,-13.42,-100,59.01,568,46.43,0.337
15,80,0.15,21,0.5,2ATR,2ATR,0,-13.42,-100,67.28,730,45.74,0.197
10,50,0.12,14,1,1ATR,2ATR,0,-13.44,-100,79.75,1042,44.96,0.289
10,50,0.15,21,1,2ATR,3ATR,5,-13.44,-100,61.29,608,41.19,0.299
10,80,0.12,14,1,1ATR,2ATR,0,-13.47,-100,78.99,1018,44.73,0.282
15,80,0.12,14,1,1ATR,2ATR,5,-13.48,-100,64.48,670,37.65,0.24
15,80,0.2,21,1,2ATR,3ATR,0,-13.48,-100,57.85,544,46.53,0.393
10,80,0.2,21,0.5,1ATR,2ATR,0,-13.49,-100,78.25,998,44.86,0.248
10,80,0.18,21,0.5,1ATR,2ATR,0,-13.52,-100,78.2,998,44.86,0.227
10,80,0.12,21,0.5,1ATR,3ATR,5,-13.55,-100,61.42,624,39.46,0.136
10,80,0.2,21,0.5,2ATR,3ATR,5,-13.55,-100,57.58,554,41.13,0.223
10,80,0.15,21,0.5,1ATR,2ATR,0,-13.59,-100,78.11,998,44.86,0.194
15,80,0.15,21,0.5,1ATR,3ATR,0,-13.6,-100,63,648,46.08,0.199
15,40,0.12,21,1,1ATR,2ATR,5,-13.63,-100,66.89,716,38.38,0.244
15,50,0.12,21,1,1ATR,2ATR,5,-13.64,-100,66.58,710,38.32,0.244
15,80,0.12,21,0.5,2ATR,3ATR,0,-13.64,-100,56.58,544,46.53,0.162
10,40,0.12,14,0.5,1ATR,3ATR,5,-13.67,-100,65.16,692,40.02,0.135
15,80,0.2,14,0.5,1ATR,2ATR,5,-13.67,-100,64.35,670,37.65,0.21
10,50,0.2,21,0.5,1ATR,3ATR,5,-13.69,-100,64.56,674,39.57,0.213
10,80,0.18,14,1,2ATR,3ATR,5,-13.7,-100,57.56,544,41.26,0.326
15,40,0.15,21,1,1ATR,2ATR,5,-13.71,-100,67.09,716,38.38,0.282
15,80,0.12,14,0.5,2ATR,3ATR,0,-13.71,-100,58.15,568,46.43,0.164
10,50,0.2,14,0.5,1ATR,2ATR,0,-13.72,-100,79.67,1042,44.96,0.252
15,40,0.15,14,0.5,1ATR,2ATR,5,-13.72,-100,66.35,712,38.44,0.168
15,80,0.18,21,0.5,1ATR,3ATR,0,-13.72,-100,63.16,648,46.08,0.233
15,80,0.18,21,1,2ATR,3ATR,0,-13.73,-100,57.75,544,46.53,0.375
15,50,0.15,21,0.5,1ATR,2ATR,5,-13.76,-100,66.23,710,38.32,0.166
15,50,0.18,14,1,1ATR,2ATR,5,-13.76,-100,66.92,710,38.46,0.309
15,80,0.2,21,0.5,1ATR,3ATR,0,-13.76,-100,63.25,648,46.08,0.254
15,50,0.12,21,0.5,1ATR,2ATR,5,-13.78,-100,66.1,710,38.32,0.135
15,80,0.15,21,1,1ATR,3ATR,0,-13.81,-100,63.66,648,46.08,0.337
15,80,0.2,14,0.5,2ATR,3ATR,0,-13.81,-100,58.61,568,46.43,0.257
10,80,0.18,21,0.5,2ATR,3ATR,5,-13.84,-100,57.5,554,41.13,0.205
15,80,0.18,14,0.5,2ATR,3ATR,0,-13.84,-100,58.51,568,46.43,0.236
10,50,0.12,14,0.5,1ATR,3ATR,5,-13.85,-100,63.8,666,39.77,0.136
15,50,0.2,21,0.5,1ATR,2ATR,5,-13.85,-100,66.44,710,38.32,0.212
10,80,0.12,21,0.5,1ATR,2ATR,0,-13.86,-100,78.03,998,44.86,0.157
15,50,0.18,21,0.5,1ATR,2ATR,5,-13.87,-100,66.36,710,38.32,0.194
15,80,0.18,14,0.5,1ATR,2ATR,5,-13.87,-100,64.28,670,37.65,0.193
15,80,0.15,14,0.5,2ATR,3ATR,0,-13.91,-100,58.34,568,46.43,0.201
10,80,0.12,14,0.5,1ATR,2ATR,0,-13.92,-100,78.69,1018,44.73,0.158
15,80,0.12,21,1,1ATR,3ATR,0,-13.92,-100,63.44,648,46.08,0.292
15,80,0.12,14,1,2ATR,3ATR,0,-13.93,-100,58.82,568,46.43,0.293
15,80,0.15,21,1,1ATR,0,0,-13.96,-100,31.28,224,47.91,0.33
15,80,0.15,21,1,2ATR,0,0,-13.96,-100,31.28,224,47.91,0.33
10,50,0.18,21,0.5,1ATR,3ATR,5,-13.97,-100,64.49,674,39.57,0.195
10,80,0.2,14,1,1ATR,3ATR,5,-13.97,-100,61.81,612,39.63,0.332
10,50,0.18,14,0.5,1ATR,2ATR,0,-13.98,-100,79.63,1042,44.96,0.231
15,80,0.15,21,0.5,2ATR,3ATR,0,-13.99,-100,56.78,544,46.53,0.199
10,80,0.2,14,0.5,1ATR,2ATR,0,-14,-100,78.92,1018,44.73,0.246
10,80,0.15,21,0.5,2ATR,3ATR,5,-14.07,-100,57.36,554,41.13,0.174
15,40,0.12,14,0.5,1ATR,2ATR,5,-14.09,-100,66.23,712,38.44,0.137
10,80,0.15,14,0.5,1ATR,2ATR,0,-14.12,-100,78.79,1018,44.73,0.195
10,50,0.12,21,1,2ATR,3ATR,5,-14.14,-100,61.13,608,41.19,0.259
10,50,0.15,14,0.5,1ATR,2ATR,0,-14.15,-100,79.55,1042,44.96,0.197
15,80,0.18,21,0.5,2ATR,3ATR,0,-14.17,-100,56.97,544,46.53,0.234
10,50,0.12,14,0.5,1ATR,2ATR,0,-14.18,-100,79.46,1042,44.96,0.16
10,80,0.18,14,0.5,1ATR,2ATR,0,-14.18,-100,78.87,1018,44.73,0.227
15,80,0.15,14,0.5,1ATR,2ATR,5,-14.21,-100,64.17,670,37.65,0.167
15,80,0.15,21,1,1ATR,0,5,-14.23,-100,31.12,222,47.72,0.328
15,80,0.15,21,1,2ATR,0,5,-14.23,-100,31.12,222,47.72,0.328
15,80,0.2,21,0.5,2ATR,3ATR,0,-14.28,-100,57.1,544,46.53,0.256
10,80,0.18,14,1,1ATR,3ATR,5,-14.29,-100,61.73,612,39.63,0.316
10,50,0.2,21,0.5,2ATR,3ATR,5,-14.31,-100,60.95,608,41.19,0.224
15,80,0.15,21,1,2ATR,3ATR,0,-14.32,-100,57.6,544,46.53,0.339
10,80,0.12,21,0.5,2ATR,3ATR,5,-14.34,-100,57.2,554,41.13,0.142
10,50,0.15,21,0.5,1ATR,3ATR,5,-14.38,-100,64.38,674,39.57,0.166
15,80,0.15,14,1,1ATR,0,0,-14.39,-100,31.31,224,47.91,0.323
15,80,0.15,14,1,2ATR,0,0,-14.39,-100,31.31,224,47.91,0.323
15,80,0.12,14,0.5,1ATR,2ATR,5,-14.4,-100,64.04,670,37.65,0.137
15,80,0.18,14,1,1ATR,0,0,-14.42,-100,31.67,224,47.91,0.362
15,80,0.18,14,1,2ATR,0,0,-14.42,-100,31.67,224,47.91,0.362
15,80,0.12,21,1,1ATR,0,0,-14.46,-100,30.89,224,47.91,0.278
15,80,0.12,21,1,2ATR,0,0,-14.46,-100,30.89,224,47.91,0.278
15,80,0.12,21,1,2ATR,3ATR,0,-14.49,-100,57.34,544,46.53,0.294
15,80,0.18,21,1,1ATR,0,0,-14.49,-100,31.73,224,47.91,0.366
15,80,0.18,21,1,2ATR,0,0,-14.49,-100,31.73,224,47.91,0.366
15,80,0.2,14,1,1ATR,0,0,-14.56,-100,31.91,224,47.91,0.382
15,80,0.2,14,1,2ATR,0,0,-14.56,-100,31.91,224,47.91,0.382
10,50,0.12,21,0.5,1ATR,3ATR,5,-14.57,-100,64.24,674,39.57,0.135
10,50,0.18,21,0.5,2ATR,3ATR,5,-14.63,-100,60.87,608,41.19,0.205
15,80,0.15,14,1,1ATR,0,5,-14.68,-100,31.16,222,47.72,0.322
15,80,0.15,14,1,2ATR,0,5,-14.68,-100,31.16,222,47.72,0.322
15,80,0.2,21,1,1ATR,0,0,-14.69,-100,31.97,224,47.91,0.386
15,80,0.2,21,1,2ATR,0,0,-14.69,-100,31.97,224,47.91,0.386
15,80,0.2,21,1,1ATR,2ATR,5,-14.71,-100,65.38,676,37.6,0.318
15,80,0.12,21,1,1ATR,0,5,-14.73,-100,30.72,222,47.72,0.276
15,80,0.12,21,1,2ATR,0,5,-14.73,-100,30.72,222,47.72,0.276
15,80,0.18,14,1,1ATR,0,5,-14.75,-100,31.54,222,47.72,0.36
15,80,0.18,14,1,2ATR,0,5,-14.75,-100,31.54,222,47.72,0.36
15,80,0.12,21,0.5,1ATR,0,0,-14.77,-100,29.83,224,47.91,0.151
15,80,0.12,21,0.5,2ATR,0,0,-14.77,-100,29.83,224,47.91,0.151
15,80,0.18,21,1,1ATR,0,5,-14.83,-100,31.59,222,47.72,0.364
15,80,0.18,21,1,2ATR,0,5,-14.83,-100,31.59,222,47.72,0.364
15,50,0.15,14,1,1ATR,2ATR,5,-14.84,-100,66.86,710,38.46,0.281
15,80,0.2,21,0.5,1ATR,0,0,-14.85,-100,30.61,224,47.91,0.24
15,80,0.2,21,0.5,2ATR,0,0,-14.85,-100,30.61,224,47.91,0.24
15,80,0.15,21,0.5,1ATR,0,0,-14.89,-100,30.14,224,47.91,0.186
15,80,0.15,21,0.5,2ATR,0,0,-14.89,-100,30.14,224,47.91,0.186
15,80,0.2,14,1,1ATR,0,5,-14.91,-100,31.79,222,47.72,0.381
15,80,0.2,14,1,2ATR,0,5,-14.91,-100,31.79,222,47.72,0.381
10,80,0.15,14,1,2ATR,3ATR,5,-14.96,-100,57.48,544,41.26,0.293
15,80,0.12,14,1,1ATR,0,0,-14.96,-100,30.93,224,47.91,0.272
15,80,0.12,14,1,2ATR,0,0,-14.96,-100,30.93,224,47.91,0.272
15,80,0.18,21,0.5,1ATR,0,0,-14.96,-100,30.44,224,47.91,0.219
15,80,0.18,21,0.5,2ATR,0,0,-14.96,-100,30.44,224,47.91,0.219
10,50,0.15,21,0.5,2ATR,3ATR,5,-15.02,-100,60.74,608,41.19,0.174
15,80,0.18,21,1,1ATR,2ATR,5,-15.02,-100,65.31,676,37.6,0.304
10,50,0.12,21,0.5,2ATR,3ATR,5,-15.04,-100,60.57,608,41.19,0.142
15,80,0.2,21,1,1ATR,0,5,-15.04,-100,31.85,222,47.72,0.384
15,80,0.2,21,1,2ATR,0,5,-15.04,-100,31.85,222,47.72,0.384
10,80,0.15,14,1,1ATR,3ATR,5,-15.08,-100,61.61,612,39.63,0.283
15,80,0.12,21,0.5,1ATR,0,5,-15.09,-100,29.65,222,47.72,0.15
15,80,0.12,21,0.5,2ATR,0,5,-15.09,-100,29.65,222,47.72,0.15
15,80,0.2,21,0.5,1ATR,0,5,-15.13,-100,30.44,222,47.72,0.238
15,80,0.2,21,0.5,2ATR,0,5,-15.13,-100,30.44,222,47.72,0.238
15,80,0.15,21,0.5,1ATR,0,5,-15.21,-100,29.97,222,47.72,0.186
15,80,0.15,21,0.5,2ATR,0,5,-15.21,-100,29.97,222,47.72,0.186
15,80,0.12,14,1,1ATR,0,5,-15.24,-100,30.77,222,47.72,0.271
15,80,0.12,14,1,2ATR,0,5,-15.24,-100,30.77,222,47.72,0.271
15,80,0.18,21,0.5,1ATR,0,5,-15.25,-100,30.27,222,47.72,0.218
15,80,0.18,21,0.5,2ATR,0,5,-15.25,-100,30.27,222,47.72,0.218
15,80,0.12,14,0.5,1ATR,0,0,-15.27,-100,29.86,224,47.91,0.148
15,80,0.12,14,0.5,2ATR,0,0,-15.27,-100,29.86,224,47.91,0.148
15,80,0.2,14,0.5,1ATR,0,0,-15.37,-100,30.64,224,47.91,0.235
15,80,0.2,14,0.5,2ATR,0,0,-15.37,-100,30.64,224,47.91,0.235
15,80,0.15,14,0.5,1ATR,0,0,-15.5,-100,30.18,224,47.91,0.182
15,80,0.15,14,0.5,2ATR,0,0,-15.5,-100,30.18,224,47.91,0.182
15,80,0.18,14,0.5,1ATR,0,0,-15.51,-100,30.48,224,47.91,0.215
15,80,0.18,14,0.5,2ATR,0,0,-15.51,-100,30.48,224,47.91,0.215
15,80,0.12,14,0.5,1ATR,0,5,-15.63,-100,29.69,222,47.72,0.148
15,80,0.12,14,0.5,2ATR,0,5,-15.63,-100,29.69,222,47.72,0.148
15,50,0.12,14,1,1ATR,2ATR,5,-15.67,-100,66.72,710,38.46,0.244
15,80,0.15,21,1,1ATR,2ATR,5,-15.67,-100,65.19,676,37.6,0.276
15,80,0.2,14,0.5,1ATR,0,5,-15.68,-100,30.48,222,47.72,0.234
15,80,0.2,14,0.5,2ATR,0,5,-15.68,-100,30.48,222,47.72,0.234
15,50,0.2,14,0.5,1ATR,2ATR,5,-15.78,-100,66.57,710,38.46,0.213
15,80,0.18,14,0.5,1ATR,0,5,-15.83,-100,30.31,222,47.72,0.214
15,80,0.18,14,0.5,2ATR,0,5,-15.83,-100,30.31,222,47.72,0.214
15,80,0.15,14,0.5,1ATR,0,5,-15.86,-100,30.02,222,47.72,0.183
15,80,0.15,14,0.5,2ATR,0,5,-15.86,-100,30.02,222,47.72,0.183
15,50,0.18,14,0.5,1ATR,2ATR,5,-15.87,-100,66.48,710,38.46,0.196
10,80,0.12,14,1,2ATR,3ATR,5,-15.88,-100,57.3,544,41.26,0.252
10,80,0.12,14,1,1ATR,3ATR,5,-15.96,-100,61.44,612,39.63,0.243
15,50,0.15,14,0.5,1ATR,2ATR,5,-16.08,-100,66.35,710,38.46,0.168
10,80,0.2,14,0.5,2ATR,3ATR,5,-16.19,-100,57.11,544,41.26,0.219
15,80,0.12,21,1,1ATR,2ATR,5,-16.25,-100,65.01,676,37.6,0.239
15,50,0.12,14,0.5,1ATR,2ATR,5,-16.28,-100,66.21,710,38.46,0.137
10,80,0.2,14,0.5,1ATR,3ATR,5,-16.4,-100,61.28,612,39.63,0.212
15,80,0.15,21,0.5,1ATR,2ATR,5,-16.42,-100,64.59,676,37.6,0.164
15,80,0.2,21,0.5,1ATR,2ATR,5,-16.45,-100,64.84,676,37.6,0.209
15,80,0.12,21,0.5,1ATR,2ATR,5,-16.5,-100,64.43,676,37.6,0.134
10,80,0.18,14,0.5,2ATR,3ATR,5,-16.51,-100,57.01,544,41.26,0.201
15,80,0.18,21,0.5,1ATR,2ATR,5,-16.51,-100,64.75,676,37.6,0.192
10,80,0.18,14,0.5,1ATR,3ATR,5,-16.85,-100,61.21,612,39.63,0.195
10,80,0.15,14,0.5,2ATR,3ATR,5,-17.14,-100,56.87,544,41.26,0.172
10,80,0.15,14,0.5,1ATR,3ATR,5,-17.48,-100,61.08,612,39.63,0.167
10,80,0.12,14,0.5,2ATR,3ATR,5,-17.61,-100,56.69,544,41.26,0.14
10,80,0.12,14,0.5,1ATR,3ATR,5,-18.14,-100,60.92,612,39.63,0.137
